j,eta
12.73468112983087,-2.7177161468855555
12.72060691003166,-2.715372959639161
12.706532815089343,-2.7130277903075948
12.69245884525968,-2.7106806373652366
12.678385000801326,-2.7083314992501
12.664311281976136,-2.705980374358564
12.650237689049009,-2.7036272610485215
12.636164222287942,-2.701272157638557
12.622090881964061,-2.698915062407805
12.60801766835175,-2.6965559735938753
12.593944581728461,-2.6941948893964995
12.579871622374897,-2.6918318079746633
12.565798790574975,-2.6894667274473956
12.551726086615902,-2.6870996458928635
12.537653510788195,-2.684730561348317
12.523581063385684,-2.6823594718101584
12.509508744705379,-2.679986375236868
12.495436555047872,-2.677611269541882
12.481364494717033,-2.675234152599646
12.467292564020108,-2.672855022243861
12.453220763267929,-2.6704738762642823
12.439149092774661,-2.668090712411486
12.42507755285807,-2.6657055283924223
12.411006143839371,-2.663318321873383
12.396934866043388,-2.6609290904776683
12.382863719798465,-2.658537831787307
12.368792705436707,-2.656144543339252
12.354721823293698,-2.6537492226307284
12.340651073708809,-2.65135186711405
12.326580457025063,-2.6489524741994113
12.312509973589258,-2.646551041253078
12.298439623751939,-2.6441475655982134
12.28436940786741,-2.6417420445150532
12.27029932629392,-2.6393344752380243
12.256229379393474,-2.6369248549593656
12.242159567532042,-2.634513180825914
12.228089891079533,-2.632099449939946
12.214020350409708,-2.6296836593609414
12.199950945900511,-2.627265806100447
12.185881677933693,-2.6248458871287883
12.171812546895351,-2.6224238993662077
12.157743553175502,-2.6199998396906445
12.143674697168352,-2.6175737049334282
12.129605979272224,-2.615145491881027
12.115537399889723,-2.6127151972725313
12.101468959427777,-2.6102828177994337
12.087400658297481,-2.6078483501086516
12.073332496914329,-2.6054117907990917
12.059264475698104,-2.6029731364237847
12.045196595073183,-2.6005323834853153
12.031128855468182,-2.5980895284421885
12.017061257316302,-2.595644567703451
12.002993801055325,-2.5931974976291037
11.988926487127527,-2.5907483145322074
11.974859315979835,-2.588297014676537
11.960792288063837,-2.585843594276915
11.946725403835801,-2.5833880494994284
11.932658663756767,-2.58093037646026
11.918592068292629,-2.5784705712249
11.904525617914018,-2.5760086298105063
11.890459313096454,-2.573544548183923
11.876393154320487,-2.571078322259727
11.86232714207158,-2.5686099479028646
11.848261276840246,-2.566139420926627
11.83419555912205,-2.5636667370934565
11.820129989417737,-2.5611918921130217
11.806064568233165,-2.5587148816441374
11.79199929607945,-2.556235701292726
11.777934173473076,-2.5537543466105586
11.763869200935707,-2.5512708130990958
11.74980437899456,-2.5487850962036167
11.735739708182155,-2.5462971913181307
11.721675189036617,-2.5438070937809347
11.70761082210151,-2.5413147988778793
11.693546607926198,-2.5388203018370668
11.679482547065518,-2.5363235978347896
11.665418640080235,-2.5338246819887917
11.651354887536659,-2.5313235493650605
11.637291290007168,-2.528820194969886
11.623227848070014,-2.5263146137537564
11.609164562309298,-2.523806800612412
11.595101433315298,-2.521296750382002
11.58103846168441,-2.5187844578410066
11.566975648019078,-2.516269917711761
11.552912992928045,-2.51375312465725
11.538850497026377,-2.5112340732813805
11.524788160935525,-2.508712758128621
11.510725985283356,-2.5061891736843167
11.49666397070421,-2.503663314374426
11.482602117839138,-2.5011351745624957
11.468540427335679,-2.4986047485539586
11.454478899848342,-2.49607203058913
11.440417536038215,-2.493537014850351
11.426356336573452,-2.4909996954548745
11.412295302129081,-2.4884600664588064
11.39823443338719,-2.4859181218549318
11.384173731037041,-2.4833738555716334
11.370113195775037,-2.4808272614744555
11.356052828305,-2.478278333362341
11.341992629338055,-2.4757270649704077
11.32793259959278,-2.473173449968547
11.3138727397953,-2.470617481960674
11.299813050679514,-2.4680591544821504
11.285753532986936,-2.4654984610032056
11.27169418746696,-2.4629353949256503
11.257635014876994,-2.460369949581666
11.243576015982246,-2.457802118238503
11.229517191556344,-2.45523189408913
11.215458542380938,-2.452659270260013
11.201400069246056,-2.4500842398063956
