r,v,eta,stable
0.07625842984816546,-2.08704720787959,-5.44224731021276,true
0.0763967028290354,-2.0832697904261748,-5.4283600483084955,true
0.07653581661605659,-2.0794831770110878,-5.4144740428334615,true
0.07667578044513247,-2.0756872922315175,-5.4005893073249345,true
0.07681660370282047,-2.071882059608054,-5.386705855548569,true
0.0769582959296336,-2.068067401562761,-5.372823701503659,true
0.07710086682343341,-2.064243239396669,-5.358942859428546,true
0.07724432624291763,-2.060409493266671,-5.345063343806191,true
0.07738868421120552,-2.0565660821617957,-5.3311851693699115,true
0.07753395091952407,-2.052712923878848,-5.317308351109283,true
0.07768013673099905,-2.0488499349973845,-5.303432904276224,true
0.07782725218455397,-2.044977030854009,-5.2895588443912605,true
0.07797530799892094,-2.0410941255159623,-5.275686187249983,true
0.07812431507676731,-2.037201131753986,-5.261814948929694,true
0.07827428450894214,-2.0332979610144286,-5.24794514579627,true
0.07842522757884667,-2.029384523390578,-5.234076794511223,true
0.07857715576693328,-2.0254607275931806,-5.220209912038992,true
0.07873008075533743,-2.0215264809201354,-5.2063445156544566,true
0.07888401443264745,-2.0175816892253198,-5.1924806229506855,true
0.07903896889881709,-2.0136262568865226,-5.178618251846938,true
0.07919495647022609,-2.009660086772455,-5.164757420596913,true
0.07935198968489404,-2.0056830802088013,-5.150898147797264,true
0.07951008130785348,-2.001695136943283,-5.137040452396394,true
0.07966924433668766,-1.9976961551096897,-5.123184353703531,true
0.0798294920072397,-1.9936860311908498,-5.1093298713981,true
0.079990837799499,-1.9896646599804977,-5.095477025539412,true
0.08015329544367217,-1.9856319345439974,-5.081625836576663,true
0.0803168789264448,-1.981587746177879,-5.067776325359274,true
0.08048160249744218,-1.9775319843681483,-5.0539285131475795,true
0.08064748067589599,-1.9734645367473178,-5.040082421623873,true
0.08081452825752532,-1.969385289050117,-5.026238072903832,true
0.08098276032164017,-1.9652941250678266,-5.012395489548336,true
0.08115219223847644,-1.9611909266011875,-4.998554694575693,true
0.08132283967677126,-1.957075573411829,-4.984715711474291,true
0.08149471861158844,-1.9529479431721573,-4.970878564215689,true
0.08166784533240423,-1.9488079114136458,-4.957043277268182,true
0.0818422364514635,-1.944655351473467,-4.943209875610836,true
0.08201790891241768,-1.9404901344393939,-4.929378384748033,true
0.082194879999256,-1.9363121290929066,-4.915548830724544,true
0.08237316734554187,-1.9321212018504346,-4.9017212401411365,true
0.0825527889439676,-1.9279172167026506,-4.887895640170776,true
0.08273376315624005,-1.9237000351517475,-4.874072058575404,true
0.0829161087233121,-1.9194695161466069,-4.860250523723354,true
0.08309984477597379,-1.9152255160157767,-4.846431064607416,true
0.08328499084581903,-1.9109678883981658,-4.8326137108635825,true
0.08347156687660397,-1.9066964841713598,-4.818798492790509,true
0.08365959323601412,-1.9024111513774573,-4.804985441369725,true
0.08384909072785778,-1.89811173514632,-4.791174588286619,true
0.08404008060470525,-1.8937980776161294,-4.7773659659522485,true
0.08423258458099285,-1.8894700178511297,-4.763559607526003,true
0.08442662484661342,-1.8851273917564344,-4.7497555469391655,true
0.08462222408101452,-1.880770031989772,-4.735953818919417,true
0.08481940546782792,-1.8763977678700303,-4.722154459016323,true
0.08501819271005463,-1.8720104252824579,-4.708357503627861,true
0.08521861004583119,-1.8676078265803755,-4.6945629900280235,true
0.08542068226480415,-1.8631897904832337,-4.680770956395574,true
0.08562443472514172,-1.8587561319708543,-4.666981441843987,true
0.08582989337121229,-1.854306662173678,-4.6531944864526515,true
0.08603708475196216,-1.84984118825883,-4.639410131299395,true
0.08624603604002588,-1.8453595133118141,-4.625628418494394,true
0.08645677505160489,-1.8408614362136213,-4.6118493912155465,true
0.08666933026715211,-1.8363467515130376,-4.598073093745385,true
0.08688373085290237,-1.8318152492939217,-4.584299571509599,true
0.0871000066832907,-1.8272667150372066,-4.570528871117273,true
0.08731818836430337,-1.8227009294773644,-4.556761040402909,true
0.08753830725780863,-1.8181176684530682,-4.542996128470353,true
0.08776039550691776,-1.813516702751754,-4.529234185738708,true
0.0879844860624292,-1.8088977979477803,-4.515475263990361,true
0.08821061271041247,-1.8042607142338614,-4.501719416421231,true
0.08843881010099175,-1.7996052062454264,-4.487966697693368,true
0.08866911377839251,-1.7949310228775435,-4.474217163990028,true
0.08890156021231939,-1.7902379070940164,-4.4604708730733815,true
0.08913618683073668,-1.7855255957282459,-4.446727884344995,true
0.08937303205412836,-1.7807938192754151,-4.432988258909245,true
0.08961213533131895,-1.776042301675536,-4.419252059639855,true
0.08985353717694215,-1.771270760086861,-4.40551935124972,true
0.09009727921064965,-1.7664789046491312,-4.391790200364231,true
0.0903434041981589,-1.761666438236105,-4.378064675598309,true
0.09059195609424511,-1.75683305619676,-4.364342847637368,true
0.09084298008779,-1.7519784460845422,-4.350624789322467,true
0.09109652264900722,-1.7471022873739719,-4.336910575739897,true
0.09135263157897335,-1.742204251163883,-4.3232002843154955,true
0.09161135606160155,-1.7372839998665226,-4.309493994913982,true
0.09187274671820536,-1.7323411868816745,-4.2957917899436495,true
0.09213685566480999,-1.7273754562549253,-4.2820937544667546,true
0.09240373657238067,-1.7223864423191138,-4.268399976315984,true
0.09267344473014907,-1.7173737693179556,-4.254710546217409,true
0.09294603711223269,-1.7123370510107403,-4.241025557920361,true
0.09322157244775676,-1.7072758902569356,-4.227345108334703,true
0.09350011129470341,-1.7021898785794403,-4.213669297676008,true
0.0937817161177307,-1.6970785957051278,-4.199998229619205,true
0.09406645137022225,-1.6919416090812325,-4.186332011461282,true
0.0943543835808488,-1.6867784733660132,-4.172670754293693,true
0.09464558144494511,-1.6815887298920027,-4.159014573185193,true
0.09494011592103019,-1.6763719061000317,-4.145363587375836,true
0.09523806033282455,-1.671127514942063,-4.131717920482996,true
0.09553949047714803,-1.6658550542507178,-4.118077700720292,true
0.09584448473811254,-1.6605540060732094,-4.10444306113041,true
0.0961531242080597,-1.6552238359672014,-4.090814139832897,true
0.09646549281573051,-1.6498639922559142,-4.077191080288089,true
0.096781677462197,-1.6444739052395676,-4.063574031578456,true
0.09710176816513086,-1.6390529863600127,-4.04996314870876,true
0.09742585821203546,-1.6336006273151227,-4.036358592926552,true
0.09775404432312353,-1.628116199119217,-4.022760532064694,true
0.09808642682458335,-1.6225990511054729,-4.009169140907729,true
0.0984231098330462,-1.617048509865902,-3.995584601584135,true
0.0987642014521412,-1.61146387812408,-3.982007103986681,true
0.09910981398210894,-1.6058444335353672,-3.9684368462233275,true
0.09946006414353627,-1.6001894274088757,-3.954874035101381,true
0.09981507331637887,-1.5944980833448856,-3.9413188866478825,true
0.10017496779555185,-1.588769595780818,-3.927771626669523,true
0.10053987906449614,-1.583003128438197,-3.91423249135575,true
0.10090994408827107,-1.5771978126622923,-3.900701727929112,true
0.1012853056278821,-1.5713527456452947,-3.887179595347341,true
0.10166611257773062,-1.5654669885229517,-3.8736663650621934,true
0.1020525203282723,-1.5595395643335577,-3.860162321840621,true
0.10244469115619413,-1.553569455827017,-3.846667764654518,true
0.10284279464467216,-1.5475556031104067,-3.833183007646002,true
0.10324700813655609,-1.5414969011149897,-3.8197083811760533,true
0.10365751722364637,-1.5353921968679844,-3.806244232965262,true
0.10407451627559267,-1.5292402865505321,-3.7927909293365514,true
0.10449820901235218,-1.5230399123212004,-3.779348856570969,true
0.1049288091246128,-1.5167897588819856,-3.7659184223890882,true
0.10536654094711602,-1.5104884497610678,-3.752500057572193,true
0.10581164019041901,-1.5041345432835134,-3.7390942177393227,true
0.10626435473732555,-1.4977265281976242,-3.725701385298433,true
0.10672494551100627,-1.491262818920644,-3.7123220715924776,true
0.10719368742273648,-1.4847417503629747,-3.6989568192641413,true
0.10767087040822275,-1.4781615722848358,-3.6856062048663896,true
0.10815680056269451,-1.4715204431332922,-3.672270841749997,true
0.10865180138632795,-1.4648164233006669,-3.658951383263898,true
0.10915621515318323,-1.4580474677373791,-3.6456485263097,true
0.1096704044187117,-1.4512114178430138,-3.632363015298176,true
0.11019475368307502,-1.4443059925487196,-3.6190956465632165,true
0.11072967123007366,-1.4373287784915738,-3.605847273297791,true
0.11127559116447829,-1.430277219167012,-3.59261881108728,true
0.11183297567407949,-1.4231486029284302,-3.5794112441284494,true
0.11240231754692931,-1.415940049683106,-3.566225632237815,true
0.11298414297916669,-1.4086484961101324,-3.5530631187717727,true
0.1135790147146634,-1.4012706791983462,-3.5399249396034036,true
0.11418753556469091,-1.3938031178694537,-3.526812433328199,true
0.11481035236414175,-1.3862420924125962,-3.513727052904302,true
0.11544816043084043,-1.3785836214102136,-3.500670378973705,true
