r,v,eta,stable
0.21409742391013353,-0.7567859866789968,-3.273848418848295,false
0.2163691613083225,-0.7497992778892075,-3.287003038094482,false
0.21861720901412968,-0.7430276909100079,-3.3002156353090175,false
0.2208435537825283,-0.7364561730441336,-3.313480334098167,false
0.223049984598611,-0.7300712559947845,-3.32679206080225,false
0.2252381183210905,-0.7238608396616659,-3.3401464087313175,false
0.22740942143048148,-0.7178140112053356,-3.3535395293271475,false
0.2295652285398476,-0.7119208928314008,-3.366968044200335,false
0.2317067582085634,-0.7061725130839236,-3.3804289734963953,false
0.23383512650344018,-0.7005606974794909,-3.3939196771417937,false
0.2359513586720472,-0.6950779751354472,-3.407437806330366,false
0.23805639922876207,-0.6897174986892048,-3.420981263212011,false
0.2401511207012973,-0.6844729753177321,-3.434548167197886,false
0.24223633124282096,-0.6793386070703502,-3.4481368266382506,false
0.24431278127985673,-0.6743090390515392,-3.461745714890482,false
0.24638116933765328,-0.6693793142498585,-3.475373449995868,false
0.24844214716146415,-0.6645448340169037,-3.4890187773394663,false
0.2504963242330574,-0.6598013233695594,-3.502680554789078,false
0.2525442717659433,-0.6551448004258422,-3.5163577399049597,false
0.2545865262499423,-0.6505715493961428,-3.5300493788874214,false
0.2566235926048269,-0.6460780966440587,-3.543754596989723,false
0.258655946993843,-0.6416611894063096,-3.5574725901717756,false
0.26068403934047607,-0.6373177768236662,-3.5712026178088916,false
0.26270829558552994,-0.633044992987052,-3.5849439963012197,false
0.26472911971634205,-0.6288401417458883,-3.598696093454946,false
0.26674689559554865,-0.6247006830624493,-3.612458323527234,false
0.26876198861306133,-0.620624220725752,-3.6262301428438732,false
0.27077474718172573,-0.6166084912649687,-3.6400110459128348,false
0.27278550409448254,-0.6126513539231913,-3.653800561968464,false
0.27479457775850935,-0.6087507815715476,-3.66759825189087,false
0.27680227331985185,-0.604904852458728,-3.6814037054530693,false
0.2788088836904399,-0.6011117427048066,-3.6952165388553024,false
0.28081469048781377,-0.5973697194592994,-3.7090363925115724,false
0.2828199648967149,-0.5936771346537663,-3.722862929058358,false
0.28482496846063604,-0.5900324192871389,-3.7366958315594276,false
0.286829953810405,-0.5864340781897281,-3.750534801884212,false
0.28883516533611464,-0.5828806852180757,-3.764379559240116,false
0.29084083980802145,-0.5793708788383292,-3.7782298388416695,false
0.2928472069513579,-0.575903358060431,-3.7920853907015544,false
0.29485448997952546,-0.5724768786899239,-3.805945978530433,false
0.29686290608961957,-0.5690902498676239,-3.8198113787340833,false
0.2988726669238297,-0.5657423308706321,-3.8336813794977163,false
0.3008839789999012,-0.562432028150941,-3.8475557799485527,false
0.30289704411354584,-0.5591582925905683,-3.861434389388787,false
0.3049120597153237,-0.5559201169540295,-3.8753170265919388,false
0.3069292192643725,-0.5527165335211357,-3.889203519156402,false
0.3089487125610747,-0.5495466118846609,-3.9030937029106747,false
0.31097072606052656,-0.5464094568991232,-3.916987421365375,false
0.31299544316861,-0.5433042067679744,-3.93088452520764,false
0.3150230445221664,-0.5402300312579937,-3.9447848718340097,false
0.31705370825478346,-0.5371861300305417,-3.9586883249182696,false
0.3190876102494189,-0.5341717310804353,-3.972594754011125,false
0.32112492437915346,-0.5311860892738911,-3.9865040341688545,false
0.32316582273709504,-0.5282284849779063,-4.000416045608415,false
0.3252104758565102,-0.5252982227740556,-4.014330673386697,false
0.3272590529220762,-0.5223946302502737,-4.0282478071018435,false
0.3293117219731403,-0.5195170568648612,-4.042167340614788,false
0.33136865009979577,-0.5166648728772303,-4.056089171789276,false
0.33343000363250075,-0.5138374683406307,-4.0700132022488535,false
0.33549594832596524,-0.5110342521523511,-4.083939337149417,false
0.3375666495379138,-0.5082546511571832,-4.097867484966046,false
0.33964227240340195,-0.5054981093004849,-4.111797557292964,false
0.34172298200523754,-0.5027640868272152,-4.12572946865555,false
0.3438089435410091,-0.5000520595239374,-4.1396631363334615,false
0.34590032248731734,-0.4973615180006128,-4.153598480193954,false
0.3479972847617021,-0.4946919670095132,-4.167535422534579,false
0.350099996882644,-0.4920429247989231,-4.181473887934562,false
0.3522086261282624,-0.48941392249885685,-4.1954138031140875,false
0.35432334069401134,-0.4868045035370869,-4.209355096800938,false
0.35644430984988357,-0.4842142230831588,-4.223297699603853,false
0.3585717040975386,-0.48164264751865576,-4.237241543892073,false
0.36070569532777164,-0.47908935393182134,-4.2511865636805695,false
0.3628464569787094,-0.47655392963516446,-4.265132694520496,false
0.3649941641951807,-0.47403597170427175,-4.279079873394412,false
0.36714899398967105,-0.4715350865364973,-4.293028038615875,false
0.36931112540522265,-0.4690508894283211,-4.306977129733025,false
0.3714807396807797,-0.46658300416985815,-4.32092708743579,false
0.37365802041931484,-0.46413106265569476,-4.3348778534663905,false
0.3758431537592287,-0.4616947045105515,-4.348829370532792,false
0.3780363285494412,-0.4592735767290886,-4.362781582224837,false
0.3802377365286066,-0.4568673333286331,-4.376734432932737,false
0.3824475725089575,-0.45447563501400845,-4.390687867767659,false
0.3846660345652243,-0.4520981488535276,-4.404641832484141,false
0.38689332422918077,-0.4497345479652664,-4.418596273404056,false
0.38912964669027117,-0.4473845112129674,-4.432551137341908,false
0.39137521100293443,-0.44504772291059386,-4.446506371531181,false
0.3936302303011752,-0.4427238725349256,-4.46046192355152,false
0.3958949220209865,-0.4404126544453992,-4.4744177412564845,false
0.39816950813127294,-0.4381137676105976,-4.488373772701666,false
0.4004542153739707,-0.4358269153405297,-4.5023299660728995,false
0.40274927551403117,-0.4335518050243001,-4.516286269614358,false
0.40505492560015327,-0.4312881478721962,-4.530242631556262,false
0.40737140823690865,-0.42903565866191046,-4.54419900004198,false
0.40969897186933935,-0.426794055487861,-4.558155323054246,false
0.4120378710807849,-0.42456305951343676,-4.572111548340259,false
0.41438836690505854,-0.4223423947250445,-4.5860676233353574,false
0.4167507271540136,-0.42013178768773807,-4.600023495085024,false
0.4191252267616537,-0.4179309673015437,-4.6139791101649,false
0.42151214814604004,-0.41573966455790434,-4.627934414598511,false
0.42391178159038345,-0.41355761229555366,-4.641889353772363,false
0.4263244256447169,-0.41138454495514715,-4.655843872348074,false
