j,eta
18.429762401200804,-8.495213499428738
18.423483188473757,-8.48959086406539
18.41720359003829,-8.4839695229143
18.41092360579248,-8.478349476695973
18.404643235634875,-8.472730726129843
18.398362479463895,-8.467113271936375
18.392081337177935,-8.461497114836666
18.38579980867542,-8.45588225555228
18.379517893854974,-8.450268694804668
18.373235592615327,-8.444656433315522
18.366952904855033,-8.439045471807649
18.360669830473036,-8.433435811003148
18.354386369368303,-8.427827451624578
18.34810252143929,-8.422220394396815
18.34181828658544,-8.416614640041983
18.335533664705782,-8.41101018928414
18.329248655699,-8.40540704284909
18.32296325946492,-8.399805201459374
18.316677475902274,-8.394204665841777
18.31039130491077,-8.388605436720374
18.3041047463894,-8.383007514822229
18.297817800238086,-8.37741090087182
18.29153046635601,-8.371815595596729
18.285242744642826,-8.366221599723527
18.278954634998424,-8.36062891397851
18.272666137322318,-8.355037539089865
18.2663772515144,-8.349447475785079
18.260087977474615,-8.343858724792003
18.25379831510277,-8.338271286839579
18.247508264299032,-8.332685162656066
18.24121782496354,-8.327100352970428
18.23492699699621,-8.321516858512958
18.22863578029757,-8.315934680012457
18.222344174767734,-8.310353818199692
18.216052180306974,-8.304774273805506
18.209759796815995,-8.299196047559839
18.203467024195223,-8.29361914019416
18.197173862345274,-8.288043552439897
18.190880311166612,-8.282469285029553
18.184586370560186,-8.27689633869458
18.178292040426683,-8.27132471416792
18.171997320667106,-8.265754412182002
18.165702211182268,-8.260185433470516
18.159406711873235,-8.254617778766852
18.153110822641263,-8.249051448804382
18.14681454338727,-8.243486444318178
18.14051787401256,-8.237922766042598
18.134220814418498,-8.232360414712394
18.127923364506447,-8.226799391062922
18.12162552417786,-8.221239695829814
18.115327293334257,-8.215681329749046
18.109028671877343,-8.210124293556591
18.102729659708697,-8.204568587989437
18.09643025673004,-8.199014213784656
18.09013046284335,-8.193461171679083
18.08383027795041,-8.187909462410792
18.077529701953246,-8.182359086717598
18.071228734753888,-8.176810045337957
18.064927376254456,-8.171262339010564
18.05862562635714,-8.165715968474508
18.052323484964262,-8.160170934469013
18.046020951978182,-8.154627237733774
18.039718027301404,-8.14908487900858
18.033414710836173,-8.143543859034732
18.027111002485366,-8.138004178551958
18.020806902151445,-8.132465838302016
18.014502409737183,-8.1269288390262
18.008197525145402,-8.121393181466239
18.001892248279074,-8.11585886636394
17.995586579041,-8.110325894462324
17.989280517334382,-8.10479426650363
17.982974063062194,-8.099263983231506
